method,panel_size,classifier,acc_mean,acc_std,f1_mean,f1_std,mcc_mean,mcc_std,roc_auc_mean,roc_auc_std
RF,45,XGBoost,0.867049504950495,0.017366957551246728,0.8652384876014121,0.015283823152952314,0.7938353943687625,0.028253867630490773,0.9587989866105759,0.010266457002773713
RF,45,Logistic Reg,0.8630891089108911,0.023791928817874713,0.8616141642106581,0.023468042396890165,0.7873893702036158,0.037925494455704124,0.9623297877061436,0.011334876660268847
RF,45,SVM (RBF),0.8789504950495048,0.035151030449652364,0.8776248174194563,0.03510087397256189,0.8115532250092832,0.05537131045349371,0.954045863511328,0.020988827854259998
RF,45,SVM (Linear),0.8571881188118813,0.032124256353876564,0.8558492804522742,0.03307194425884503,0.7779462645435157,0.051385963039015395,0.9511541076312306,0.015010578203953694
RF,45,KNN,0.7877425742574258,0.02356222637847698,0.7675241685655282,0.030292347377638154,0.6727695997725622,0.03869347924753666,0.905005986561133,0.019847105036264204
RF,45,Naive Bayes,0.7338019801980198,0.08222948657212632,0.7353176768269231,0.08145137228625306,0.6152852677809827,0.09672382158258439,0.9265482761470402,0.015198825272149276
RF,45,Grad Boosting,0.8432277227722771,0.014839017869397609,0.8425233585910904,0.013329291724660762,0.7574077134717239,0.022691861639235467,0.9487714396726055,0.008773034367746744
RF,45,AdaBoost,0.8312871287128714,0.03349755319412356,0.8298482589923865,0.0326303347609891,0.7397561197063824,0.051137244381047026,0.9414912033958991,0.010468174683867659
RF,45,MLP,0.855069306930693,0.04221605702848444,0.848911137036173,0.04678197604108528,0.7759425914754741,0.06546178874602723,0.9567897210829013,0.009131191123738136
RF,50,Random Forest,0.8948316831683168,0.010191461892213566,0.8925604088374618,0.008563135522429849,0.837611287569875,0.016306024723482592,0.978760394713641,0.005950730885783522
RF,50,XGBoost,0.864990099009901,0.02457756817040422,0.8626060923274659,0.02266223507329211,0.7909852460361485,0.03737577576435433,0.9662954433785262,0.004668046848530155
RF,50,Logistic Reg,0.8848910891089108,0.013703141989424024,0.8840161158470909,0.012715646666641456,0.8213518476965407,0.021301393811246887,0.9718645772382345,0.004352129469251342
RF,50,SVM (RBF),0.8928712871287129,0.01912096270031417,0.8919585517132047,0.018822835887941623,0.8341710566525373,0.030911179608805833,0.9662869846939139,0.011768249823110588
RF,50,SVM (Linear),0.8670099009900991,0.027313987557343558,0.8667039034187054,0.026339873289230955,0.7934779459414292,0.04308355907138448,0.9642830340435615,0.007142647098846028
RF,50,KNN,0.7876831683168317,0.0232210282993431,0.7654095284279518,0.022019390759843445,0.6775829340296335,0.03886947811751801,0.9082531324056167,0.013154424869236361
RF,50,Naive Bayes,0.7995049504950494,0.031073969953416252,0.7996638236597755,0.031702211650630814,0.703537224156161,0.04514517183171404,0.9445694549188748,0.008056075663462734
RF,50,Grad Boosting,0.862990099009901,0.0417265078893635,0.8622987880368405,0.04119250754541796,0.786990290873565,0.06450831532670882,0.9610081268635217,0.009310669405800161
RF,50,AdaBoost,0.8392277227722772,0.025005785037950312,0.8369799125159908,0.021704523024174596,0.7524917664294005,0.038935059783612655,0.9476683667722959,0.011706721719882117
RF,50,MLP,0.8273069306930694,0.03027413876711247,0.8180304656628529,0.03464017460372888,0.7345145505597951,0.04630545734080188,0.9510507587152031,0.013132076247728474
RF,55,Random Forest,0.8889108910891089,0.026033391571556135,0.8854578206823195,0.02638613781253044,0.8292945347021217,0.0410501828096787,0.9823769260000386,0.004830456635820746
RF,55,XGBoost,0.8689900990099011,0.02493653546308856,0.8664899176585026,0.023676225647868074,0.7973460334362179,0.038802217572508464,0.9714539655214661,0.0072050867603699
RF,55,Logistic Reg,0.8868514851485149,0.03001279993576602,0.8858760493914934,0.03010253347914202,0.8242314102593001,0.04713990882001485,0.9718779537006501,0.011246630935359965
RF,55,SVM (RBF),0.8928118811881187,0.025584250375336657,0.8918326933237515,0.025691510019610914,0.8336638709558564,0.03994586665680342,0.9723506164775382,0.011204854809051904
RF,55,SVM (Linear),0.861009900990099,0.0370272885325001,0.8598062830952096,0.03665896100589106,0.7839539426398641,0.05859618982658938,0.963240990016797,0.010668654669004273
RF,55,KNN,0.7816831683168317,0.022381494169222426,0.7574916708698248,0.01886280637253657,0.667612874008523,0.03834757021713597,0.9111735117896822,0.017869459439689876
RF,55,Naive Bayes,0.8292673267326732,0.04492709296173036,0.8275362451488331,0.04443646599392449,0.7485380575640821,0.06385553273819376,0.9542421088053322,0.012208321754630293
RF,55,Grad Boosting,0.8729306930693068,0.025913794636742198,0.872361109305467,0.024146591546304972,0.8035327154213944,0.038754278102359374,0.9635217334461718,0.013271053179452482
RF,55,AdaBoost,0.8471485148514851,0.04072590999748227,0.8439942192106088,0.0395006531592264,0.7689688868856643,0.062349963129066446,0.9531735973098817,0.012218721808630404
RF,55,MLP,0.9086930693069307,0.016090665575874734,0.9084203349541365,0.01570282234369771,0.8594472729667867,0.024411695481344864,0.9815377974049649,0.007866608714422131
RF,60,Random Forest,0.8828910891089109,0.02402155683189944,0.8791592279868266,0.023287792896113407,0.8221843092200712,0.035640408987639254,0.984616746693395,0.004693805359549501
RF,60,XGBoost,0.8789108910891089,0.020606431926976164,0.876566126053069,0.019852998200017898,0.8140322328573539,0.030510386928368435,0.9765935036314346,0.0019416097453766915
RF,60,Logistic Reg,0.8967920792079209,0.022401422784508965,0.8953519136691585,0.02312411387220306,0.8404283073291628,0.035188739680634906,0.9810465837084887,0.006976767607750575
RF,60,SVM (RBF),0.9007524752475249,0.022790143658513642,0.8997665636583836,0.02358398392452249,0.8475384715524792,0.034137636726566445,0.9837340720134959,0.004957779647979247
RF,60,SVM (Linear),0.8709306930693069,0.027232554026819556,0.86973284094161,0.026525324008285358,0.799550420174556,0.04326212796965819,0.9715659196940125,0.009179971030618121
RF,60,KNN,0.7994653465346535,0.036116314834650075,0.7759654371162046,0.04071735200814155,0.6963277384520716,0.0564120030258634,0.914406013279845,0.011964836977484742
RF,60,Naive Bayes,0.8551881188118811,0.02758008541784668,0.853415140654926,0.029952446576940378,0.7855069402538517,0.03563267357313968,0.9596945914348092,0.011226868492199029
RF,60,Grad Boosting,0.867049504950495,0.0204755156349147,0.8642471322617562,0.02195767731565661,0.7943655176319921,0.03163230876748677,0.9739395620862474,0.0034060640198591502
RF,60,AdaBoost,0.8432079207920792,0.021518621550280004,0.8398990650235494,0.021021548632445885,0.7669279885426032,0.029640198055237522,0.9621355242532961,0.00801843498035612
RF,60,MLP,0.8908118811881188,0.030949323125098776,0.8895157603742359,0.03167148482600245,0.8320319065672784,0.046809000729360735,0.9784440812625474,0.010034006203233992
RF,65,Random Forest,0.9027128712871286,0.02153119125462982,0.9017344054688115,0.02045736509208264,0.8508339562190639,0.03147736862628959,0.9877696348156364,0.0026268965038731824
RF,65,XGBoost,0.8789702970297031,0.014526827687910667,0.8760258592641514,0.013074774142293072,0.8145685925178409,0.022641700645333235,0.9774441624707535,0.0038035541099674186
RF,65,Logistic Reg,0.9027524752475248,0.016010044881392616,0.9024582806309007,0.01586808063393716,0.8491881492035607,0.025073304294675077,0.9839271000084475,0.0026182101999573295
RF,65,SVM (RBF),0.9186336633663366,0.017120687182900784,0.9184126947368073,0.017546254031423316,0.874843352645739,0.02594985343317517,0.9879853054117852,0.008169070031261322
RF,65,SVM (Linear),0.8888316831683168,0.016328939082009178,0.8886517482767984,0.016348763452294517,0.8275079756631213,0.025024719207550773,0.9725844871467112,0.0038038085977981475
RF,65,KNN,0.7916039603960396,0.02710994508727442,0.7684260713496359,0.02783685538385085,0.6821199411526659,0.042309295765691056,0.910052563917529,0.010149349414565969
RF,65,Naive Bayes,0.8531683168316831,0.02966267894350872,0.8504382248269874,0.03216294750307601,0.7829149240365221,0.03947386752172476,0.9635375739020489,0.013696616391798392
RF,65,Grad Boosting,0.8868712871287128,0.033613684946824034,0.8849380379098795,0.03508305464432797,0.8261683894426641,0.051777613210561464,0.977098244312167,0.004586249423081277
RF,65,AdaBoost,0.8352475247524753,0.03022381628251709,0.8322551141209658,0.028686578503829576,0.7604181077635694,0.04143101997452636,0.9649524339072422,0.009589094215466443
RF,65,MLP,0.880970297029703,0.025738644025948262,0.8802281099311969,0.02703289165350666,0.8169957744525593,0.041796743902040204,0.9779713488657125,0.011635845648177169
RF,70,Random Forest,0.9007722772277227,0.020876622084800973,0.8991390214053105,0.02064362124933697,0.8483253018435853,0.03165065916694996,0.9890108069065111,0.0055324267182000125
RF,70,XGBoost,0.8987920792079208,0.011703020555754784,0.8970560344111702,0.011497965509713033,0.8446953000402357,0.017964999812836523,0.9799426904196868,0.00683484963968251
RF,70,Logistic Reg,0.9166732673267328,0.013387310277389262,0.9165497016138865,0.01385576982432791,0.8708168529476641,0.02081221285886122,0.9855701778844488,0.004415887271538727
RF,70,SVM (RBF),0.9245742574257425,0.023202344479262827,0.9242922624846989,0.023683075013012662,0.8833742638728017,0.03565485993901826,0.989166030189565,0.00838078065262541
RF,70,SVM (Linear),0.8967722772277227,0.013924551975938579,0.8965187974983759,0.013546895289180893,0.8402537140745535,0.02119382357523518,0.9783621745574624,0.00869229582120677
RF,70,KNN,0.7896435643564357,0.01963809409620491,0.7617042209769727,0.014382715425862813,0.6827763606366184,0.03425927713550458,0.9117873805471272,0.011506166255526005
RF,70,Naive Bayes,0.865049504950495,0.017509922684366973,0.8635789865042055,0.01796135912884529,0.7989806849233005,0.025110274713044778,0.9642354542982032,0.01575271772708926
RF,70,Grad Boosting,0.8868712871287128,0.020592878869438346,0.8853581387063894,0.021018762998536875,0.8263474907339214,0.031157503814526408,0.9788454925154231,0.0068626578182976825
RF,70,AdaBoost,0.8471485148514851,0.024492448055748774,0.8445447777940409,0.02322183061256233,0.7763006892955927,0.03310451803874627,0.9707758149114729,0.008509712508832012
RF,70,MLP,0.9008514851485149,0.016319474937300946,0.8993508512013662,0.017921123976981704,0.847123769969367,0.025758261316820897,0.9840559926079543,0.007433252335403937
RF,75,Random Forest,0.9265742574257425,0.021373813830365664,0.9256849412006971,0.020858063746403706,0.8875379528250258,0.03343532492037365,0.9913913114659788,0.005021409118494376
RF,75,XGBoost,0.9106534653465346,0.024546277782291043,0.9095746354962934,0.02387000319436557,0.8634193804501246,0.036449140587718254,0.9827630946820088,0.006765931137764521
RF,75,Logistic Reg,0.9186138613861387,0.01724478499570472,0.9183193793555533,0.0171025684105169,0.8736065786559969,0.02668438864253945,0.9880246077133862,0.005663666346184781
RF,75,SVM (RBF),0.9364554455445544,0.024120437604738698,0.9363663700114963,0.024135934845817743,0.9020020060266116,0.036889639580743545,0.9917366249990163,0.007843278736017882
RF,75,SVM (Linear),0.9086732673267326,0.029198192707873823,0.9085796548377976,0.029137014299006628,0.8589101602130942,0.044670768291506166,0.9818390225494376,0.009933160106589761
RF,75,KNN,0.7956039603960396,0.029983729208575942,0.769268942822701,0.030341901130488593,0.6917008961410214,0.04892248207791916,0.9275163239591592,0.01212220515981534
RF,75,Naive Bayes,0.859029702970297,0.03774157687273681,0.8569019424143942,0.03900480354926613,0.790339754056059,0.051709614650309585,0.9696504071389448,0.011102931272123771
RF,75,Grad Boosting,0.9007524752475249,0.016855847534847607,0.8997291155432187,0.01683321365268838,0.8478534082498583,0.02429747961073191,0.9825037342603729,0.007283549733952542
RF,75,AdaBoost,0.841168316831683,0.032578705044104345,0.8387466925263258,0.03250540977387132,0.7677752354885359,0.04586985520496673,0.9677084730256705,0.011082770317896357
RF,75,MLP,0.9186534653465348,0.00737357251341753,0.9186604875537198,0.007369472790336734,0.8739715625893814,0.011610229520963633,0.9854851650719649,0.006649303968191029
RF,80,Random Forest,0.9185544554455445,0.030051264893737106,0.9177219641158612,0.029126256164865822,0.8767171986672846,0.0431190713077023,0.9919285500154109,0.0024750559592194464
RF,80,XGBoost,0.8907920792079208,0.02551998204121592,0.8897857735294888,0.025561309829342956,0.8331839481874479,0.03586416748122095,0.9846587680665723,0.0020623879829518963
RF,80,Logistic Reg,0.9225544554455445,0.019559746119717822,0.9224788477041269,0.018940295224201348,0.8802639632969008,0.03004077638722482,0.9898552533104281,0.004940772870171972
RF,80,SVM (RBF),0.9384752475247524,0.02025033024210279,0.9383647522518868,0.020542525782847463,0.9054676306268344,0.030816859122167514,0.9920039789242079,0.004405602384891208
RF,80,SVM (Linear),0.9185940594059405,0.02780245972901729,0.918559419301733,0.027705091592244685,0.8747062804625193,0.04188586537993188,0.9834891206475074,0.01085578893852073
RF,80,KNN,0.7935445544554456,0.04143255722681262,0.7657256663500872,0.05218240211769895,0.6893223656742709,0.06650046286634934,0.9259193945653671,0.020051038319312327
RF,80,Naive Bayes,0.857089108910891,0.04295412388981134,0.8531374871513518,0.04504529580847598,0.790812009493462,0.061382509412693145,0.9725382837862819,0.012113663815046022
RF,80,Grad Boosting,0.8967920792079209,0.010474030886318242,0.8958089038291857,0.010650145248194827,0.84155595099331,0.014347462300926565,0.9861737213261705,0.002868812040984195
RF,80,AdaBoost,0.8530891089108913,0.036087684172395634,0.8519240744598149,0.03494499069988573,0.7828693431183225,0.05040701444373964,0.9673296282464523,0.014959825759909933
RF,80,MLP,0.9006336633663367,0.05180894372913233,0.8989213807329681,0.05327173709390999,0.8460921377892102,0.08093292148802506,0.9803895874314451,0.013515718820828292
RF,90,Random Forest,0.9324752475247525,0.02319791627026924,0.9319076521815146,0.022842182186478124,0.8968218932724616,0.0342276138465092,0.9929438748129902,0.0037800377278279155
RF,90,XGBoost,0.9106732673267326,0.022772139474400384,0.9094217828141634,0.022953608430531177,0.8631749548051891,0.03425270008999079,0.9871001515407123,0.003927709273916997
RF,90,Logistic Reg,0.9265940594059405,0.018335778266299962,0.9260167676207531,0.01902251926316713,0.8868931715938076,0.028611132251580906,0.9920737288770327,0.003780621821616011
RF,90,SVM (RBF),0.9444356435643563,0.023947660472654054,0.9438394760739633,0.024934503379375566,0.9146109128042921,0.03677976964263609,0.9935092811335643,0.0044714742525107905
RF,90,SVM (Linear),0.9186534653465346,0.031550812652628615,0.9181733358248592,0.032026144596062296,0.8743536027419463,0.04935821523817925,0.9874549957082894,0.0060592963027029075
RF,90,KNN,0.8034851485148515,0.030951350209580474,0.7737690680852091,0.03546710002346624,0.7071855358047279,0.05169501421382874,0.9145125273971105,0.01814157654001993
RF,90,Naive Bayes,0.892910891089109,0.034399955316709224,0.8915870298350448,0.03591793493986165,0.8418671490248177,0.04644643919005556,0.9723480866988276,0.012598806495838522
RF,90,Grad Boosting,0.8868712871287128,0.01223044423957781,0.8852960800980348,0.012637868135431742,0.8278783730610776,0.015642048301886043,0.9885323410635796,0.0033068367747898265
RF,90,AdaBoost,0.8312673267326733,0.026461877441883046,0.8279885141343865,0.026402196662541455,0.753030112277819,0.03296024198663453,0.9716490135405843,0.009302758274418699
RF,90,MLP,0.9146138613861385,0.03961077169150666,0.9145861745124844,0.03946255899486561,0.868114636726515,0.06113742345116294,0.9875155232772608,0.008355036191915206
RF,100,Random Forest,0.9245742574257425,0.023202344479262827,0.9231700873634475,0.02401889551624816,0.8848273707514807,0.03534087163465795,0.9940141081736014,0.0027322027365584774
RF,100,XGBoost,0.9107128712871286,0.016571359033040755,0.9094532705116004,0.015987120093726048,0.863010229299688,0.026141692634020573,0.985790293116208,0.004718294042964285
RF,100,Logistic Reg,0.9364752475247524,0.022342531346951477,0.9359567349801321,0.0230165113495758,0.9022442389162318,0.03414327539884963,0.9922616606084794,0.003402947094683227
RF,100,SVM (RBF),0.9543564356435643,0.018386007986441258,0.9539751195890878,0.019019432810214423,0.9297542605927038,0.028252322055485776,0.9947052177123634,0.0024731650616131285
RF,100,SVM (Linear),0.9265544554455445,0.02986571914882417,0.9259846396516149,0.030427993486290477,0.8870714435376288,0.04600679961915957,0.98959425296602,0.004845714692464765
RF,100,KNN,0.8055247524752474,0.024180836860769057,0.7720793811432094,0.02399721879723498,0.7117983592088548,0.041435964944943234,0.9197728240871792,0.016914279693542023
RF,100,Naive Bayes,0.883029702970297,0.034335720065043956,0.8813306581562802,0.03548285207660471,0.828148058478581,0.047377447394469654,0.9655227770822952,0.015512870003791248
RF,100,Grad Boosting,0.9047722772277227,0.020338513511311926,0.9012899475795448,0.023695152902763986,0.8549689240519207,0.030471764432039077,0.9897208052377545,0.00234400685614157
RF,100,AdaBoost,0.8272673267326734,0.03752418296806528,0.8244789588925829,0.03560249287498362,0.7486721508519885,0.05293794847023108,0.9715289239035423,0.013968904058179495
RF,100,MLP,0.9125742574257425,0.03391808119192456,0.9125857628649591,0.03369184880080027,0.8648275024048848,0.05248967763747235,0.9842574402375366,0.008539739212278108
LR-L1,5,Random Forest,0.7103366336633663,0.025890935766162703,0.6861281522081761,0.030338547649049356,0.5533330156324305,0.04380697582337048,0.8524518363993205,0.02319575456764708
LR-L1,5,XGBoost,0.7103168316831683,0.026102315029833543,0.6860187308840038,0.03023989889867788,0.5540675394358558,0.042826299031130985,0.8532402063015926,0.022128905426145234
LR-L1,5,Logistic Reg,0.7103366336633663,0.024329341768634213,0.6853014374872091,0.027439215229742984,0.5538393262201178,0.04165995257821232,0.856569559113427,0.018849216222789986
LR-L1,5,SVM (RBF),0.7004158415841584,0.018874974965104957,0.6736150395752452,0.01859507609783524,0.537846723578717,0.034955882998057006,0.8023323628029111,0.03142701623783808
LR-L1,5,SVM (Linear),0.7162772277227722,0.022976578178434796,0.6909070481622219,0.030432628033925477,0.5640650510707499,0.038196516163532264,0.8434363900310732,0.024115746673474336
LR-L1,5,KNN,0.6527128712871287,0.04067741261281076,0.6169992390629074,0.05229620951509226,0.49029639986466267,0.05087381732175887,0.7227038698869509,0.03178352909404943
LR-L1,5,Naive Bayes,0.41855445544554454,0.027673761486227143,0.34834318410168547,0.035117748674112596,0.31650962967770185,0.06760254708304206,0.8142363409792004,0.0304072719213952
LR-L1,5,Grad Boosting,0.7122970297029703,0.0166072869607898,0.6876555014345983,0.022944770624508844,0.5567214360312839,0.02777312451307548,0.8490262162055247,0.020873640396853414
LR-L1,5,AdaBoost,0.7063564356435643,0.026904209459096884,0.6817593315648154,0.03268857682286462,0.5483604060031431,0.043818346948066515,0.8374837398634106,0.024590438222642157
LR-L1,5,MLP,0.7103564356435643,0.01512637999741811,0.6864437191236628,0.018846482362036465,0.553262887072468,0.028915616003142516,0.8382674590281978,0.02228503893696846
LR-L1,10,Random Forest,0.8035841584158415,0.06545518719874252,0.7981168045146845,0.07037649694313994,0.6948234305870402,0.10338031046115655,0.924048924563904,0.029204558018350188
LR-L1,10,XGBoost,0.7936435643564356,0.0655142282749339,0.787358985619343,0.0687662404571334,0.6807945482687688,0.10549762286816614,0.9263106448390722,0.026762612437467047
LR-L1,10,Logistic Reg,0.7837821782178218,0.029292503807891886,0.7708317010733932,0.045050411696787376,0.665284449060235,0.04560964984451343,0.925875878510419,0.01739064645060229
LR-L1,10,SVM (RBF),0.7877227722772278,0.039769949182204174,0.7719893339586943,0.05455973844490898,0.6742049941768622,0.06091470513468938,0.903408754464975,0.03581018800660693
LR-L1,10,SVM (Linear),0.7877227722772278,0.041222377222619434,0.772066568363187,0.056086712850130165,0.6731114908400759,0.06224148472635092,0.9102707422360765,0.03581566910479871
LR-L1,10,KNN,0.743960396039604,0.052277227722772254,0.7261052409112762,0.04958455473091052,0.60393065069588,0.08304336894340575,0.8453486378262938,0.06119853770374751
LR-L1,10,Naive Bayes,0.5915049504950496,0.09158188704702801,0.5779530990751582,0.10142282505916696,0.4998822085527916,0.07650149983786164,0.9072314519591723,0.008950759768408586
LR-L1,10,Grad Boosting,0.7916435643564356,0.07624131661366042,0.7881668031791452,0.07588184084260369,0.6782519301176652,0.12177951885480302,0.9252577551578834,0.029012019933788952
LR-L1,10,AdaBoost,0.7877425742574258,0.054647165657879845,0.7796298894900235,0.06097425942181533,0.6681466072959988,0.08787016035074675,0.902176849373031,0.024073222322857687
LR-L1,10,MLP,0.762,0.05425324837572139,0.7430172627890428,0.07373666704394823,0.630780776781238,0.08373716067731508,0.898632027404366,0.04440759236218706
LR-L1,15,Random Forest,0.8174851485148513,0.022027030653358128,0.8110485160192896,0.026091274310082724,0.715776742778346,0.034857007805549164,0.9528635425077285,0.01105724879046604
LR-L1,15,XGBoost,0.8214257425742574,0.02426284845429662,0.8165318432491555,0.02593256481263341,0.7220438766119405,0.039049183834216766,0.9490644517966702,0.014515192449096633
LR-L1,15,Logistic Reg,0.8254059405940593,0.01715994405676687,0.8194906048192708,0.02355214464460044,0.7284613679345721,0.026349353687710842,0.949269128443966,0.00898423926948122
LR-L1,15,SVM (RBF),0.8253861386138613,0.02046892676822207,0.8201266266458382,0.023130329738513988,0.7284791645240746,0.03129568613330901,0.9300964352021095,0.019373962618950292
LR-L1,15,SVM (Linear),0.8016435643564357,0.015966782497400082,0.7943475533792108,0.023000838833352025,0.6925435647140539,0.02429930693951916,0.9384201974646238,0.01264155044219955
LR-L1,15,KNN,0.7916831683168317,0.027162658533833255,0.7732378813311375,0.02472496771906083,0.6794701301870789,0.046174666275366434,0.8927372632466021,0.019430943397743348
LR-L1,15,Naive Bayes,0.7102970297029703,0.08204713391166875,0.6984757782697695,0.08449205660189385,0.602609625865394,0.08066292229816133,0.9287960040522938,0.014777784818661517
LR-L1,15,Grad Boosting,0.8234653465346534,0.02256817705154447,0.82016567425586,0.023579665315203422,0.7248694965881424,0.03514141007223635,0.9414027399463711,0.012603984275710564
LR-L1,15,AdaBoost,0.8214257425742574,0.010869393331775348,0.81761987458618,0.01045379961425281,0.72309312520187,0.01682562123401649,0.929660472511485,0.01154579049998316
LR-L1,15,MLP,0.7996237623762377,0.036073555979902965,0.7916185862977742,0.036376403714351746,0.6908880182123747,0.053788151636078176,0.9382365779301625,0.02660581395332957
LR-L1,20,Random Forest,0.861128712871287,0.02720647956175339,0.8570250097957514,0.026966822492055665,0.7852703469456845,0.043499618377045426,0.9625093655160667,0.010645411226807148
LR-L1,20,XGBoost,0.861128712871287,0.013828475782826831,0.8589687179335558,0.013315251013664426,0.7857557365846868,0.02288019669616957,0.9603873056716962,0.01176775187967894
LR-L1,20,Logistic Reg,0.8551881188118811,0.013133296692436663,0.8523835567325071,0.014660153561017044,0.7755801282203605,0.02162194608061662,0.962435765172561,0.008097571855439644
LR-L1,20,SVM (RBF),0.8690495049504949,0.022033438330551363,0.866657435457823,0.02257219147112759,0.7969000526088773,0.03449999354552031,0.9468378461180315,0.015478780740088786
LR-L1,20,SVM (Linear),0.8572079207920792,0.02362239296239228,0.8531721718706411,0.02554408515210618,0.7793185400950688,0.037734654114179395,0.9563931713245202,0.015021870885707096
LR-L1,20,KNN,0.7758811881188119,0.035303637613456784,0.7465361561214842,0.04009355841411969,0.6581248726897705,0.06008446262890155,0.8986551592075411,0.018066005796596552
LR-L1,20,Naive Bayes,0.7221584158415841,0.04557400683514564,0.7067922884927167,0.05874441824897296,0.6086939179215893,0.046952234199608256,0.9310338182527115,0.015998124350299917
LR-L1,20,Grad Boosting,0.8472673267326731,0.02367538532334382,0.8453029137547989,0.024350424318777448,0.7625663687847645,0.03814053200041146,0.9505368859562345,0.007045311521365432
LR-L1,20,AdaBoost,0.8313069306930693,0.014543930996484624,0.8291921309474672,0.013486082291984962,0.743696996001742,0.01897558781448171,0.939937306471659,0.014906815187901707
LR-L1,20,MLP,0.8473267326732674,0.03913785117966081,0.8420490290231095,0.04254968824974614,0.7635358433976843,0.06047161494004924,0.9542307963861283,0.01383396930231303
LR-L1,25,Random Forest,0.8711485148514851,0.032285098961281095,0.8690145652362802,0.033545683441067564,0.7997819235013461,0.05110499796877869,0.9753484068148461,0.010568351099817647
LR-L1,25,XGBoost,0.875069306930693,0.026029806536933056,0.8727167885908879,0.027017927065153154,0.8060785148800444,0.04090706392264154,0.9721312357887253,0.012800791324083403
LR-L1,25,Logistic Reg,0.873089108910891,0.032574853285350355,0.8709283018578805,0.03556500646540949,0.8033076138636408,0.05216170089669932,0.9725769366358827,0.012175343096267197
LR-L1,25,SVM (RBF),0.8869306930693069,0.009829444472071975,0.8863366317130199,0.010272870028375123,0.8249677730012159,0.015729434164065807,0.9653721513654894,0.013232721094162837
LR-L1,25,SVM (Linear),0.8691089108910891,0.027355416141511508,0.8656027812915207,0.030936331212737284,0.7968840074976411,0.042673561195339806,0.9676294685339728,0.01251084428449934
LR-L1,25,KNN,0.7896831683168317,0.02017047238124922,0.7595220929850919,0.0248837817276385,0.6805884525376846,0.034925401622608376,0.917184382002867,0.019941388687043184
LR-L1,25,Naive Bayes,0.740039603960396,0.045127387796116115,0.7259509334360816,0.057619394716500155,0.6402489155256756,0.051182183019721175,0.9436332311263111,0.025727685652368368
LR-L1,25,Grad Boosting,0.8651881188118813,0.032024498023841885,0.8617954285935356,0.03462588319836886,0.7916976248709742,0.05005610533430781,0.9672246277554525,0.01227315535646277
LR-L1,25,AdaBoost,0.8590891089108912,0.023176134756104506,0.8566322645951248,0.023975149445735203,0.7866066935524304,0.03305789097501133,0.9580039358158967,0.010038757982150117
LR-L1,25,MLP,0.8592673267326733,0.03905458565545844,0.8564888219276829,0.04103675427993201,0.7825648554686653,0.061054492802370186,0.9706712745866621,0.012141340350463646
LR-L1,30,Random Forest,0.8908316831683167,0.011317936070433618,0.889689791894476,0.010144309411512434,0.8314180977475079,0.016872877925729137,0.981391783172042,0.0069709606995886205
LR-L1,30,XGBoost,0.8927722772277228,0.021727203353225137,0.8908899814000201,0.02016521291397923,0.8354462330139416,0.0318352693365525,0.9775359610837103,0.00981463108050032
LR-L1,30,Logistic Reg,0.890851485148515,0.012719223606495965,0.8893254529225197,0.01130050946610836,0.8323580048232945,0.01926434538635659,0.9781843816932337,0.0044248202730910345
LR-L1,30,SVM (RBF),0.9086732673267328,0.020523259869404085,0.9086672529421262,0.020102202800071346,0.8591956394769784,0.030572509912873094,0.9733378233395793,0.01046834205471851
LR-L1,30,SVM (Linear),0.8828910891089109,0.017394030550572124,0.8807379413205625,0.017608935251056276,0.8191788552372185,0.025802331700225275,0.9751248818148746,0.004709978558739356
LR-L1,30,KNN,0.7916237623762377,0.01928143531150615,0.7655639509028307,0.026102016186867683,0.6834865311927292,0.03048623057784222,0.9142690983125202,0.022549865440583877
LR-L1,30,Naive Bayes,0.7776633663366337,0.07876095673027426,0.7659587128870704,0.08821691112522238,0.6921513310419086,0.09919715007794618,0.9456903757217153,0.02057109341629389
LR-L1,30,Grad Boosting,0.8967722772277227,0.023383749175808124,0.8956520445439431,0.02393058057150979,0.841666676254869,0.03426445143217082,0.9753209776801558,0.007192559436754414
LR-L1,30,AdaBoost,0.8591089108910891,0.020318993187857994,0.8532189246719476,0.02464144830195557,0.7867844486787476,0.030966800440094068,0.963253811083475,0.008362175918388245
LR-L1,30,MLP,0.873049504950495,0.039209340908375,0.8719126534115939,0.03900999662016229,0.8037118955183059,0.06048140343288771,0.9746294068981769,0.009441129387426596
LR-L1,35,Random Forest,0.9087326732673267,0.011521349570765208,0.9076230250711683,0.010842925964479834,0.8601752246258739,0.018889274432347326,0.9852189396136147,0.009847197677032352
LR-L1,35,XGBoost,0.8888118811881188,0.025802671662353213,0.8874926121453989,0.024544473379651634,0.8301410781029753,0.03738508869543766,0.9770077202014716,0.010524906654641586
LR-L1,35,Logistic Reg,0.8908910891089109,0.022494212786000695,0.8894212906490482,0.022308412188129036,0.8314715557600543,0.03574618204924953,0.977073032564193,0.008412184827225243
LR-L1,35,SVM (RBF),0.9007722772277228,0.017838100340080244,0.9000599116061441,0.017833356700584543,0.8470874450942322,0.027318426577326013,0.9784622011781965,0.014822388595926357
LR-L1,35,SVM (Linear),0.8769702970297029,0.010260330641077273,0.8753534715119639,0.008933370980938922,0.8100424334291461,0.0165077916251483,0.9743602934636023,0.012141869807521796
