n_snps,panel,reductor,classifier,fold,acc,f1,mcc
30,stat,RF,SVM_RBF,0,0.7920792079207921,0.7797437971645265,0.6744420810069536
30,stat,RF,SVM_Lin,0,0.8514851485148515,0.8458636144944418,0.7709309978664952
30,stat,RF,GBM,0,0.8415841584158416,0.8401229236601638,0.7532152311614411
30,stat,RF,RF,1,0.8217821782178217,0.8150750558926861,0.7241648771946718
30,stat,RF,XGB,1,0.801980198019802,0.800273130761352,0.6897030694048056
30,stat,RF,LR,1,0.7821782178217822,0.7771462860571772,0.6579937659293684
30,stat,RF,SVM_RBF,1,0.801980198019802,0.7966118862525638,0.6909720424500688
30,stat,RF,SVM_Lin,1,0.801980198019802,0.7956184758747368,0.6899757553512647
30,stat,RF,GBM,1,0.8118811881188119,0.8093214040097295,0.7049809616031799
30,stat,RF,RF,2,0.8217821782178217,0.8159391773835571,0.7211545049902748
30,stat,RF,XGB,2,0.8316831683168316,0.8265350390930036,0.7369384367070086
30,stat,RF,LR,2,0.8217821782178217,0.8185833968012187,0.7209882163378024
30,stat,RF,SVM_RBF,2,0.8217821782178217,0.8152804847097872,0.7209437219446044
30,stat,RF,SVM_Lin,2,0.8217821782178217,0.8178133634802897,0.7209512172567671
30,stat,RF,GBM,2,0.8316831683168316,0.8269110260587889,0.7369384367070086
30,stat,RF,RF,3,0.8811881188118812,0.8745054252260669,0.8200566704569425
30,stat,RF,XGB,3,0.8910891089108911,0.8869781715013605,0.8343818997756286
30,stat,RF,LR,3,0.8811881188118812,0.8757365102508365,0.821871151354863
30,stat,RF,SVM_RBF,3,0.8910891089108911,0.8843235971948843,0.8371494507601357
30,stat,RF,SVM_Lin,3,0.8811881188118812,0.8753868024373594,0.8235944040983273
30,stat,RF,GBM,3,0.8910891089108911,0.8904431212352005,0.8324140508098433
30,stat,RF,RF,4,0.8,0.8018160264393139,0.6892691117432995
30,stat,RF,XGB,4,0.78,0.7842108303925548,0.6609662563816546
30,stat,RF,LR,4,0.88,0.8810368515205724,0.8133221670130777
30,stat,RF,SVM_RBF,4,0.8,0.798671497584541,0.6912371642479499
30,stat,RF,SVM_Lin,4,0.85,0.8515549686900027,0.7684326140360344
30,stat,RF,GBM,4,0.78,0.7844372294372295,0.6629057067944957
30,stat,LR,RF,0,0.8415841584158416,0.8321832183218322,0.7545330374150193
30,stat,LR,XGB,0,0.7920792079207921,0.7854979954564641,0.6735368071794702
30,stat,LR,LR,0,0.8118811881188119,0.807309619850874,0.7082001876709806
30,stat,LR,SVM_RBF,0,0.8118811881188119,0.8025564232547219,0.7050527754561098
30,stat,LR,SVM_Lin,0,0.7920792079207921,0.7926831091666009,0.6778255174882146
30,stat,LR,GBM,0,0.7425742574257426,0.7293322158614713,0.5957227541746141
30,stat,LR,RF,1,0.7821782178217822,0.7754575711217285,0.6597137058050729
30,stat,LR,XGB,1,0.7326732673267327,0.7292079207920793,0.5862332112332113
30,stat,LR,LR,1,0.8118811881188119,0.8103130483034062,0.7068564631253013
30,stat,LR,SVM_RBF,1,0.7821782178217822,0.7744928338987745,0.6576794189916706
30,stat,LR,SVM_Lin,1,0.7326732673267327,0.7294390574655082,0.5798712280263362
30,stat,LR,GBM,1,0.7425742574257426,0.7401776593491535,0.5986860043743082
30,stat,LR,RF,2,0.900990099009901,0.8988864281466712,0.8473422102247437
30,stat,LR,XGB,2,0.8712871287128713,0.8698642899520305,0.8021485034436112
30,stat,LR,LR,2,0.8613861386138614,0.8569276430214711,0.7846665127179888
30,stat,LR,SVM_RBF,2,0.8613861386138614,0.8576581042871426,0.7846665127179888
30,stat,LR,SVM_Lin,2,0.8514851485148515,0.8447433132662895,0.7680847120093889
30,stat,LR,GBM,2,0.8811881188118812,0.8804514289033103,0.8156389188140651
30,stat,LR,RF,3,0.8415841584158416,0.8353993274090218,0.759360400381006
30,stat,LR,XGB,3,0.8712871287128713,0.8709201689399709,0.801165651206872
30,stat,LR,LR,3,0.8415841584158416,0.8408274440690668,0.7547610444653905
30,stat,LR,SVM_RBF,3,0.7920792079207921,0.7838300313547837,0.6766176593669827
30,stat,LR,SVM_Lin,3,0.8217821782178217,0.8206059394178206,0.7252498576077255
30,stat,LR,GBM,3,0.8514851485148515,0.8494362594154152,0.7694304556871622
30,stat,LR,RF,4,0.81,0.8001593398776496,0.7197104283457427
30,stat,LR,XGB,4,0.8,0.8006471382075097,0.6869392474076724
30,stat,LR,LR,4,0.79,0.7899755595886268,0.6713375474402608
30,stat,LR,SVM_RBF,4,0.8,0.7945550940287782,0.6876447906315404
30,stat,LR,SVM_Lin,4,0.76,0.7615936100062376,0.6257191694152273
30,stat,LR,GBM,4,0.76,0.7546510246510246,0.6244407230571312
30,stat,EN,RF,0,0.8811881188118812,0.8735612801786508,0.8185577019837568
30,stat,EN,XGB,0,0.8910891089108911,0.8859618706653972,0.8314613306642131
30,stat,EN,LR,0,0.8415841584158416,0.8393837568874855,0.7518971116944962
30,stat,EN,SVM_RBF,0,0.8712871287128713,0.8657156678029758,0.8014866822473365
30,stat,EN,SVM_Lin,0,0.8613861386138614,0.8588370420053589,0.7835002946930487
30,stat,EN,GBM,0,0.8811881188118812,0.8753790481623457,0.8153586644243482
30,stat,EN,RF,1,0.8712871287128713,0.8703332528374789,0.8002899452636482
30,stat,EN,XGB,1,0.8712871287128713,0.87006854531607,0.7990618003255876
30,stat,EN,LR,1,0.8811881188118812,0.8807936676020542,0.814330382787148
30,stat,EN,SVM_RBF,1,0.8613861386138614,0.8592903895946674,0.7834293562139005
30,stat,EN,SVM_Lin,1,0.8811881188118812,0.8804002416156734,0.8144021251396641
30,stat,EN,GBM,1,0.8712871287128713,0.8692614389016343,0.7988054632664184
30,stat,EN,RF,2,0.8712871287128713,0.8660176784753315,0.8019861862642204
30,stat,EN,XGB,2,0.8712871287128713,0.8667941869262,0.8001787553756462
30,stat,EN,LR,2,0.8811881188118812,0.8786014728218704,0.8162159824623508
30,stat,EN,SVM_RBF,2,0.8613861386138614,0.8577963904374595,0.785089754699958
30,stat,EN,SVM_Lin,2,0.8613861386138614,0.8603676157089393,0.7834171029591975
30,stat,EN,GBM,2,0.8514851485148515,0.8456542350931789,0.7688174615095459
30,stat,EN,RF,3,0.8712871287128713,0.8703014691962424,0.7995290558142089
30,stat,EN,XGB,3,0.8811881188118812,0.8789211952869495,0.814655396221271
30,stat,EN,LR,3,0.8811881188118812,0.8782968697615334,0.8156366603840667
30,stat,EN,SVM_RBF,3,0.8811881188118812,0.877783124762842,0.8151726141623061
30,stat,EN,SVM_Lin,3,0.8613861386138614,0.8601644374963812,0.7868865558658004
30,stat,EN,GBM,3,0.8712871287128713,0.8711804978407248,0.7994854190699583
30,stat,EN,RF,4,0.79,0.7909850125617257,0.6851523652692847
30,stat,EN,XGB,4,0.78,0.7740885071439092,0.6623202961993371
30,stat,EN,LR,4,0.82,0.8202822822822823,0.72021860023298
30,stat,EN,SVM_RBF,4,0.82,0.8212691595705295,0.7211369017928387
30,stat,EN,SVM_Lin,4,0.78,0.7789669738863287,0.6596617044113097
30,stat,EN,GBM,4,0.77,0.7672780265269915,0.6384190194060356
30,FST,RF,RF,0,0.8217821782178217,0.810658643037462,0.7323187680493336
30,FST,RF,XGB,0,0.801980198019802,0.8004688239858867,0.6915897869263532
30,FST,RF,LR,0,0.8316831683168316,0.8227908084926139,0.7376138283329051
30,FST,RF,SVM_RBF,0,0.801980198019802,0.7919311080044175,0.6929580006196451
30,FST,RF,SVM_Lin,0,0.7920792079207921,0.7853703320996235,0.6757915073084416
30,FST,RF,GBM,0,0.8217821782178217,0.8162524709314873,0.7238260099118964
30,FST,RF,RF,1,0.8316831683168316,0.8299895779051589,0.7370751481050735
30,FST,RF,XGB,1,0.7623762376237624,0.7599064417160062,0.6272383475727558
30,FST,RF,LR,1,0.8118811881188119,0.8118811881188119,0.7071123321123322
30,FST,RF,SVM_RBF,1,0.801980198019802,0.8007259826993525,0.689204557512126
30,FST,RF,SVM_Lin,1,0.801980198019802,0.8016787579414291,0.693189156910636
30,FST,RF,GBM,1,0.7920792079207921,0.7910958573948923,0.674705341299477
30,FST,RF,RF,2,0.7920792079207921,0.7850802321611471,0.6737922452138162
30,FST,RF,XGB,2,0.7623762376237624,0.7611593912004441,0.6291728802199579
30,FST,RF,LR,2,0.801980198019802,0.796522856420009,0.690023332142828
30,FST,RF,SVM_RBF,2,0.7821782178217822,0.7747602880804579,0.65900752742903
30,FST,RF,SVM_Lin,2,0.7623762376237624,0.7589122827437358,0.6273837004342622
30,FST,RF,GBM,2,0.801980198019802,0.799590303857972,0.6897030694048056
30,FST,RF,RF,3,0.8811881188118812,0.8778455752551999,0.8156093809424397
30,FST,RF,XGB,3,0.900990099009901,0.8993170295681014,0.8460044505718751
30,FST,RF,LR,3,0.9108910891089109,0.9095249643316804,0.861535739291423
30,FST,RF,SVM_RBF,3,0.900990099009901,0.9000028207949,0.8459212426730577
30,FST,RF,SVM_Lin,3,0.900990099009901,0.897138033314462,0.8474751193806825
30,FST,RF,GBM,3,0.9306930693069307,0.9305050220469202,0.8929218478333234
30,FST,RF,RF,4,0.84,0.8412470588235295,0.7507462371732089
30,FST,RF,XGB,4,0.84,0.8412470588235295,0.7507462371732089
30,FST,RF,LR,4,0.83,0.8271891327063741,0.7332168557411413
30,FST,RF,SVM_RBF,4,0.86,0.859337863375015,0.7805514317840159
30,FST,RF,SVM_Lin,4,0.81,0.8115529411764706,0.7037462640613635
30,FST,RF,GBM,4,0.83,0.8314845668387838,0.7365875514292725
30,FST,LR,RF,0,0.7227722772277227,0.7204165244110619,0.56595204031785
30,FST,LR,XGB,0,0.6633663366336634,0.6692972868715443,0.4892723176824746
30,FST,LR,LR,0,0.6633663366336634,0.6632038731299289,0.47930363756237526
30,FST,LR,SVM_RBF,0,0.7227722772277227,0.7119693951377118,0.5649690513798945
30,FST,LR,SVM_Lin,0,0.6435643564356436,0.6353801219484674,0.4402839799284323
30,FST,LR,GBM,0,0.6732673267326733,0.6776139285443601,0.4996478976769114
30,FST,LR,RF,1,0.7920792079207921,0.7854554686237856,0.6734499843568554
30,FST,LR,XGB,1,0.7029702970297029,0.6995666050121496,0.5411649104035824
30,FST,LR,LR,1,0.6831683168316832,0.6755899544596558,0.5006339912682244
30,FST,LR,SVM_RBF,1,0.7326732673267327,0.7229920050828612,0.5785299148978775
30,FST,LR,SVM_Lin,1,0.6732673267326733,0.6663763435167045,0.483079566836861
30,FST,LR,GBM,1,0.7227722772277227,0.7229194396283197,0.5737586668439858
30,FST,LR,RF,2,0.7128712871287128,0.7093245900487115,0.5495805153023151
30,FST,LR,XGB,2,0.7128712871287128,0.7112658241351302,0.5508915823908807
30,FST,LR,LR,2,0.7227722772277227,0.7219483387658657,0.5670743392516171
30,FST,LR,SVM_RBF,2,0.7722772277227723,0.7615826223863497,0.642470217824696
30,FST,LR,SVM_Lin,2,0.7425742574257426,0.7379218718457906,0.596185856702633
30,FST,LR,GBM,2,0.7128712871287128,0.7153648404134719,0.554401392269295
30,FST,LR,RF,3,0.7029702970297029,0.6974915497688962,0.5392450135469111
30,FST,LR,XGB,3,0.6831683168316832,0.6817901570376818,0.506728785695948
30,FST,LR,LR,3,0.7128712871287128,0.7079056858967978,0.5506833567835416
30,FST,LR,SVM_RBF,3,0.7227722772277227,0.7217755887955303,0.5711744022697335
30,FST,LR,SVM_Lin,3,0.693069306930693,0.6937396621098105,0.5238462653287397
30,FST,LR,GBM,3,0.7029702970297029,0.6989866862723162,0.5338816880887322
30,FST,LR,RF,4,0.74,0.7393150355122186,0.5967967865120734
30,FST,LR,XGB,4,0.75,0.7543074581430745,0.6173830958691123
30,FST,LR,LR,4,0.78,0.7835833333333333,0.6633726003461403
30,FST,LR,SVM_RBF,4,0.78,0.7818812785388128,0.6598048193023349
30,FST,LR,SVM_Lin,4,0.74,0.7437251637251637,0.6020543788070375
30,FST,LR,GBM,4,0.73,0.7389619196661451,0.5931377443092648
30,FST,EN,RF,0,0.7623762376237624,0.7323332480523457,0.633273739745785
30,FST,EN,XGB,0,0.801980198019802,0.800063872484549,0.6910318655426158
30,FST,EN,LR,0,0.7722772277227723,0.769194928542628,0.6431726469318203
30,FST,EN,SVM_RBF,0,0.7920792079207921,0.7804944036743687,0.6743961671483341
30,FST,EN,SVM_Lin,0,0.7227722772277227,0.7195294506281027,0.5664135935977573
30,FST,EN,GBM,0,0.7821782178217822,0.7741000253871541,0.6586526756440357
30,FST,EN,RF,1,0.801980198019802,0.7952942750554864,0.6897932111241746
30,FST,EN,XGB,1,0.7821782178217822,0.786683053390318,0.6659924674309081
30,FST,EN,LR,1,0.7623762376237624,0.7642749989284642,0.6350499792970179
30,FST,EN,SVM_RBF,1,0.8514851485148515,0.8547701054709647,0.7717773500876118
30,FST,EN,SVM_Lin,1,0.7524752475247525,0.7506681437374507,0.6206384734432573
30,FST,EN,GBM,1,0.7524752475247525,0.754043481271204,0.6186749290669392
30,FST,EN,RF,2,0.8316831683168316,0.820351537416185,0.7377942946631203
30,FST,EN,XGB,2,0.8514851485148515,0.847188498290986,0.7678102553497861
30,FST,EN,LR,2,0.8316831683168316,0.8289518607033116,0.7364652153053776
30,FST,EN,SVM_RBF,2,0.801980198019802,0.7972428821829551,0.6894814550776633
30,FST,EN,SVM_Lin,2,0.8118811881188119,0.8100276306700437,0.7056739559656492
30,FST,EN,GBM,2,0.8217821782178217,0.8194335712641031,0.7211984755806634
30,FST,EN,RF,3,0.8415841584158416,0.8314372613731962,0.7554457121002094
30,FST,EN,XGB,3,0.8118811881188119,0.8093591878993674,0.7060475571023798
30,FST,EN,LR,3,0.8514851485148515,0.848393972668469,0.7685268799615786
30,FST,EN,SVM_RBF,3,0.8118811881188119,0.8023918568327421,0.706363299690728
30,FST,EN,SVM_Lin,3,0.7920792079207921,0.7880191560628569,0.6743073191166027
30,FST,EN,GBM,3,0.801980198019802,0.7894319178753318,0.6902577091744112
30,FST,EN,RF,4,0.8,0.8024719101123594,0.6904959572933217
30,FST,EN,XGB,4,0.83,0.832852076318743,0.7390130837632468
30,FST,EN,LR,4,0.79,0.794339826839827,0.6783765812938599
30,FST,EN,SVM_RBF,4,0.8,0.8035260391782131,0.6954343654361581
30,FST,EN,SVM_Lin,4,0.73,0.7356337898703926,0.586679450925703
30,FST,EN,GBM,4,0.78,0.7872370392568174,0.668214086465065
30,fst_stat,RF,RF,0,0.8316831683168316,0.8263961101106884,0.7362911372023568
30,fst_stat,RF,XGB,0,0.8316831683168316,0.8311846569272312,0.7412869827059108
30,fst_stat,RF,LR,0,0.8514851485148515,0.8475980802713476,0.7677898460601327
30,fst_stat,RF,SVM_RBF,0,0.8316831683168316,0.8233522086385854,0.7369449708489363
30,fst_stat,RF,SVM_Lin,0,0.8712871287128713,0.8666580943808667,0.8008445739613235
30,fst_stat,RF,GBM,0,0.8118811881188119,0.8128581150798007,0.7094199885670691
30,fst_stat,RF,RF,1,0.8316831683168316,0.8290658631080501,0.7387326031516652
30,fst_stat,RF,XGB,1,0.7722772277227723,0.7707421582494383,0.6436926884686792
30,fst_stat,RF,LR,1,0.8118811881188119,0.808286585725619,0.7050755798501174
30,fst_stat,RF,SVM_RBF,1,0.7524752475247525,0.7462517680339462,0.6103768299187168
30,fst_stat,RF,SVM_Lin,1,0.801980198019802,0.798019801980198,0.6897365596649553
30,fst_stat,RF,GBM,1,0.7425742574257426,0.7405626839198103,0.5962380854213054
30,fst_stat,RF,RF,2,0.8118811881188119,0.8013917670836851,0.705844525456432
30,fst_stat,RF,XGB,2,0.8316831683168316,0.8258366273084304,0.7387751476074275
30,fst_stat,RF,LR,2,0.8118811881188119,0.8037849998093519,0.7075222513107363
30,fst_stat,RF,SVM_RBF,2,0.8514851485148515,0.8495504766276537,0.7685465461510167
30,fst_stat,RF,SVM_Lin,2,0.8217821782178217,0.817010035959779,0.7213801628551257
30,fst_stat,RF,GBM,2,0.801980198019802,0.7946084724005135,0.6918958031623907
30,fst_stat,RF,RF,3,0.8316831683168316,0.8227515723922622,0.7437690376723803
30,fst_stat,RF,XGB,3,0.9108910891089109,0.9069136944248768,0.8632384687466953
30,fst_stat,RF,LR,3,0.8415841584158416,0.8350207691576611,0.758074277350315
30,fst_stat,RF,SVM_RBF,3,0.8415841584158416,0.8320514471292212,0.7621713339721274
30,fst_stat,RF,SVM_Lin,3,0.8514851485148515,0.8406884810453787,0.7784805087033108
30,fst_stat,RF,GBM,3,0.900990099009901,0.8973344469836716,0.8465493039604742
30,fst_stat,RF,RF,4,0.83,0.8331069414066996,0.737795932695046
30,fst_stat,RF,XGB,4,0.82,0.8221212121212121,0.7222253584350743
30,fst_stat,RF,LR,4,0.84,0.8399932109142635,0.7513230454790744
30,fst_stat,RF,SVM_RBF,4,0.82,0.821390618513906,0.7208362796729216
30,fst_stat,RF,SVM_Lin,4,0.83,0.8311552866609045,0.7379527241176049
30,fst_stat,RF,GBM,4,0.83,0.8314393939393939,0.7379738398662796
30,fst_stat,LR,RF,0,0.8415841584158416,0.8352320946380352,0.7532276379506718
30,fst_stat,LR,XGB,0,0.7425742574257426,0.7338361463774005,0.5963303452459947
30,fst_stat,LR,LR,0,0.8217821782178217,0.8186447777569085,0.724812689346814
30,fst_stat,LR,SVM_RBF,0,0.8217821782178217,0.8159682247294496,0.7210899015834814
30,fst_stat,LR,SVM_Lin,0,0.7920792079207921,0.7922396085762423,0.6799809558864249
30,fst_stat,LR,GBM,0,0.7623762376237624,0.7517582792762034,0.6263133963068892
30,fst_stat,LR,RF,1,0.7722772277227723,0.7654372919853811,0.6440946049409585
30,fst_stat,LR,XGB,1,0.7326732673267327,0.7295492130256559,0.5838450786333657
30,fst_stat,LR,LR,1,0.7524752475247525,0.7503260874610669,0.6161709264684452
30,fst_stat,LR,SVM_RBF,1,0.7524752475247525,0.7492166938212809,0.6147509239907922
30,fst_stat,LR,SVM_Lin,1,0.7326732673267327,0.7306527393171967,0.5832330816955948
30,fst_stat,LR,GBM,1,0.7524752475247525,0.7506932975898915,0.6141389270530214
30,fst_stat,LR,RF,2,0.8613861386138614,0.8585132125676054,0.7836132582626575
30,fst_stat,LR,XGB,2,0.8415841584158416,0.8401405541398023,0.754843709870232
30,fst_stat,LR,LR,2,0.8415841584158416,0.8421439704946105,0.7553995086816834
30,fst_stat,LR,SVM_RBF,2,0.8613861386138614,0.8585132125676054,0.7836132582626575
30,fst_stat,LR,SVM_Lin,2,0.8316831683168316,0.8316831683168316,0.737942612942613
30,fst_stat,LR,GBM,2,0.8316831683168316,0.8331430704046013,0.740073001976812
30,fst_stat,LR,RF,3,0.8118811881188119,0.8094856711844726,0.7088166997563996
30,fst_stat,LR,XGB,3,0.8316831683168316,0.8314953909184022,0.7385246088526721
30,fst_stat,LR,LR,3,0.8316831683168316,0.8311940049619436,0.7397539097239145
30,fst_stat,LR,SVM_RBF,3,0.8415841584158416,0.8399638894688399,0.7568777659058172
30,fst_stat,LR,SVM_Lin,3,0.8712871287128713,0.871399518742085,0.8031367639079141
30,fst_stat,LR,GBM,3,0.8316831683168316,0.8322449315532185,0.7410801337973252
30,fst_stat,LR,RF,4,0.79,0.7832594670406732,0.6897710992212042
30,fst_stat,LR,XGB,4,0.77,0.773637222484648,0.64247396586067
30,fst_stat,LR,LR,4,0.83,0.8275309982286727,0.733125456972315
30,fst_stat,LR,SVM_RBF,4,0.83,0.8248056977983416,0.7397649705407469
30,fst_stat,LR,SVM_Lin,4,0.8,0.7977513448112359,0.6862170550383431
30,fst_stat,LR,GBM,4,0.71,0.711516290726817,0.5467922908045426
30,fst_stat,EN,RF,0,0.9108910891089109,0.9044666457595986,0.8653103994947355
30,fst_stat,EN,XGB,0,0.900990099009901,0.8952257216671893,0.8493708863907837
30,fst_stat,EN,LR,0,0.8613861386138614,0.8589217149563059,0.7844544019483464
30,fst_stat,EN,SVM_RBF,0,0.8811881188118812,0.8771668898155964,0.81659287865166
30,fst_stat,EN,SVM_Lin,0,0.8415841584158416,0.8399457667285716,0.7527814478820729
30,fst_stat,EN,GBM,0,0.8910891089108911,0.8868376243309085,0.8324140719652641
30,fst_stat,EN,RF,1,0.8613861386138614,0.8603185213036071,0.7856598839595179
30,fst_stat,EN,XGB,1,0.8316831683168316,0.830988483463731,0.7412869827059108
30,fst_stat,EN,LR,1,0.8613861386138614,0.8625309518903698,0.7858012857415222
30,fst_stat,EN,SVM_RBF,1,0.8613861386138614,0.8608150915521968,0.7836185361055668
30,fst_stat,EN,SVM_Lin,1,0.8118811881188119,0.8120312473675046,0.7063216493137437
30,fst_stat,EN,GBM,1,0.8415841584158416,0.8401498377685869,0.754843709870232
30,fst_stat,EN,RF,2,0.8910891089108911,0.8869292263026397,0.8305603967044994
30,fst_stat,EN,XGB,2,0.8613861386138614,0.8576581042871426,0.7846665127179888
30,fst_stat,EN,LR,2,0.8811881188118812,0.8786789873483909,0.8173411147707111
30,fst_stat,EN,SVM_RBF,2,0.8514851485148515,0.847787556533431,0.7702502583322419
30,fst_stat,EN,SVM_Lin,2,0.8712871287128713,0.8687418671543665,0.803268906928149
30,fst_stat,EN,GBM,2,0.8316831683168316,0.8276418636235106,0.7394770772383193
30,fst_stat,EN,RF,3,0.8910891089108911,0.8915330385474678,0.8314196614284379
30,fst_stat,EN,XGB,3,0.8514851485148515,0.8518573661877465,0.7693135509129494
30,fst_stat,EN,LR,3,0.8811881188118812,0.8818669696851712,0.8170457359878808
30,fst_stat,EN,SVM_RBF,3,0.8910891089108911,0.8913737319677913,0.8329791946243549
30,fst_stat,EN,SVM_Lin,3,0.8712871287128713,0.8715284805614385,0.8038335133936613
30,fst_stat,EN,GBM,3,0.8712871287128713,0.8726885193865127,0.8006407389860194
30,fst_stat,EN,RF,4,0.79,0.790563725490196,0.6838982892917997
30,fst_stat,EN,XGB,4,0.78,0.7731193548387096,0.657408507768415
30,fst_stat,EN,LR,4,0.84,0.8331033878402299,0.7524100169683937
30,fst_stat,EN,SVM_RBF,4,0.84,0.837938817938818,0.7530256853340179
30,fst_stat,EN,SVM_Lin,4,0.82,0.8166222910216718,0.7190985178994261
30,fst_stat,EN,GBM,4,0.74,0.7404589237552978,0.5966798147518761
35,stat,RF,RF,0,0.8415841584158416,0.8321967490866735,0.7535222196764079
35,stat,RF,XGB,0,0.801980198019802,0.7977489020910377,0.6894203262279993
35,stat,RF,LR,0,0.8415841584158416,0.8360294257273828,0.7545063148829554
35,stat,RF,SVM_RBF,0,0.8316831683168316,0.8179869114731022,0.7447362847625852
35,stat,RF,SVM_Lin,0,0.8217821782178217,0.8150348733029985,0.7247182940843658
35,stat,RF,GBM,0,0.8118811881188119,0.8050557519018973,0.7053268540882155
35,stat,RF,RF,1,0.8514851485148515,0.850954326201851,0.7680733765479648
35,stat,RF,XGB,1,0.801980198019802,0.8007197919688261,0.6893422449060744
35,stat,RF,LR,1,0.8514851485148515,0.850277070147333,0.7676399792390922
35,stat,RF,SVM_RBF,1,0.8712871287128713,0.8711990567779878,0.7990856989249262
35,stat,RF,SVM_Lin,1,0.801980198019802,0.8018339131210419,0.6899648560745602
35,stat,RF,GBM,1,0.8415841584158416,0.8419410545705733,0.752247514810692
35,stat,RF,RF,2,0.8415841584158416,0.8379857587241579,0.7531128798203524
35,stat,RF,XGB,2,0.8415841584158416,0.8382543132362017,0.754670754649626
35,stat,RF,LR,2,0.8415841584158416,0.8367290945962067,0.7531128798203524
35,stat,RF,SVM_RBF,2,0.8217821782178217,0.8139012635440759,0.7211084938157996
35,stat,RF,SVM_Lin,2,0.8415841584158416,0.8408881060272455,0.7526842104668479
